"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells"
2506,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","I did my waiting! Twelve years of it! In Azkaban!","I did my waiting! Twelve years of it! In Azkaban!"
2542,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","Show me. Give it to him, Ron.","Show me. Give it to him, Ron."
2498,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","I understand.","I understand."
2523,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Severus Snape","Male","Slytherin","Human","I could do it, you know. But why deny the dementors? They're so longing to see you. Do I detect a flicker of fear? Oh, yes. A Dementor's Kiss. One can only imagine what that must be like. It's said to be nearly unbearable to witness, but I'll do my best.","I could do it, you know. But why deny the dementors? They're so longing to see you. Do I detect a flicker of fear? Oh, yes. A Dementor's Kiss. One can only imagine what that must be like. It's said to be nearly unbearable to witness, but I'll do my best."
2546,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","You sold James and Lily to Voldemort, didn't you?","You sold James and Lily to Voldemort, didn't you?"
2504,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Enough talk, Remus! Come on, let's kill him!","Enough talk, Remus! Come on, let's kill him!"
2490,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Hermione Granger","Female","Gryffindor","Human","If you want to kill Harry, you'll have to kill us too!","If you want to kill Harry, you'll have to kill us too!"
2545,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","How dare you speak to Harry! How dare you talk about James in front of him!","How dare you speak to Harry! How dare you talk about James in front of him!"
2494,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","Expelliarmus! Well, well, Sirius. Looking rather ragged, aren't we? Finally, the flesh reflects the madness within.","! Well, well, Sirius. Looking rather ragged, aren't we? Finally, the flesh reflects the madness within."
2550,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","You should've realized, Peter, that if Voldemort didn't kill you, then we would! Together!","You should've realized, Peter, that if Voldemort didn't kill you, then we would! Together!"
2538,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Twelve years? Curiously long life for a common garden rat! He's missing a toe, isn't he?","Twelve years? Curiously long life for a common garden rat! He's missing a toe, isn't he?"
2533,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","The map was lying, then.","The map was lying, then."
2537,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Ron Weasley","Male","Gryffindor","Human","Scabbers has been in my family for...","Scabbers has been in my family for..."
2531,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","No. Pettigrew's dead. You killed him!","No. Pettigrew's dead. You killed him!"
2548,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","I would have died! I would have died, rather than betray my friends!","I would have died! I would have died, rather than betray my friends!"
2521,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Severus Snape","Male","Slytherin","Human","Oh listen to you two, quarreling like an old married couple.","Oh listen to you two, quarreling like an old married couple."
2519,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","Sirius be quiet.","Sirius be quiet."
2525,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Severus Snape","Male","Slytherin","Human","After you.","After you."
2529,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","Tell me about Peter.","Tell me about Peter."
2530,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","He was at school with us. We thought he was our friend!","He was at school with us. We thought he was our friend!"
2502,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Hermione Granger","Female","Gryffindor","Human","Since Professor Snape set the essay.","Since Professor Snape set the essay."
2520,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Be quiet yourself Remus!","Be quiet yourself Remus!"
2501,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","How long have you known?","How long have you known?"
2549,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Peter Pettigrew","Male","Gryffindor","Human","Harry, James wouldn't have wanted me killed! Your dad... Your dad would have spared me! He would show me mercy!","Harry, James wouldn't have wanted me killed! Your dad... Your dad would have spared me! He would show me mercy!"
2488,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Hermione Granger","Female","Gryffindor","Human","Ron. You're okay. The dog. Where is it?","Ron. You're okay. The dog. Where is it?"
2487,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","Come on. Ron.","Come on. Ron."
2493,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Are you going to kill me, Harry?","Are you going to kill me, Harry?"
2495,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Well, you'd know all about the madness within, wouldn't you Remus? I found him.","Well, you'd know all about the madness within, wouldn't you Remus? I found him."
2532,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","No, he didn't. I thought so too, until you mentioned seeing Pettigrew on the map!","No, he didn't. I thought so too, until you mentioned seeing Pettigrew on the map!"
2491,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","No. Only one will die tonight.","No. Only one will die tonight."
2540,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","All they could find of Pettigrew was his...","All they could find of Pettigrew was his..."
2515,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Brilliant, Snape. Once again you've put your keen penetrating mind to the task and as usual come to the wrong conclusion. Now, if you'll excuse us, Remus and I have some unfinished business... to attend to.","Brilliant, Snape. Once again you've put your keen penetrating mind to the task and as usual come to the wrong conclusion. Now, if you'll excuse us, Remus and I have some unfinished business... to attend to."
2514,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Severus Snape","Male","Slytherin","Human","I told Dumbledore you were helping an old friend into the castle, and now here's the proof.","I told Dumbledore you were helping an old friend into the castle, and now here's the proof."
2510,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","Who was it, then?","Who was it, then?"
2524,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","Severus, please.","Severus, please."
2527,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Ron Weasley","Male","Gryffindor","Human","Harry! What did you just do?","Harry! What did you just do?"
2552,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","Harry, this man...","Harry, this man..."
2551,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","No!","No!"
2500,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Hermione Granger","Female","Gryffindor","Human","No! I trusted you! And all this time, you've been his friend. He's a werewolf! That's why he's been missing classes.","No! I trusted you! And all this time, you've been his friend. He's a werewolf! That's why he's been missing classes."
2499,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Let's kill him!","Let's kill him!"
2507,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","Very well. Kill him. But wait one more minute. Harry has the right to know why.","Very well. Kill him. But wait one more minute. Harry has the right to know why."
2496,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","I know.","I know."
2503,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","Well, well, well, Hermione. You really are the brightest witch of your age, I've ever met.","Well, well, well, Hermione. You really are the brightest witch of your age, I've ever met."
2536,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Not you! Your rat!","Not you! Your rat!"
2541,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","Finger! That dirty coward cut it off so everyone would think he was dead! And then he transformed into a rat!","Finger! That dirty coward cut it off so everyone would think he was dead! And then he transformed into a rat!"
2554,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Peter Pettigrew","Male","Gryffindor","Human","Bless you, boy! Bless you!","Bless you, boy! Bless you!"
2534,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","The map never lies! Pettigrew's alive! And he's right there!","The map never lies! Pettigrew's alive! And he's right there!"
2518,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Sirius Black","Male","Gryffindor","Human","He can't help it. It's habit.","He can't help it. It's habit."
2508,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","I know why. You betrayed my parents. You're the reason they're dead!","I know why. You betrayed my parents. You're the reason they're dead!"
2505,"Harry Potter and the Prisoner of Azkaban",23,93,"Shrieking Shack","Hogsmeade","Remus Lupin","Male","Gryffindor","Werewolf","Wait!","Wait!"
2526,"Harry Potter and the Prisoner of Azkaban",24,94,"Shrieking Shack","Hogsmeade","Harry Potter","Male","Gryffindor","Human","Expelliarmus!","!"
3892,"Harry Potter and the Order of the Phoenix",13,143,"The Hog's Head","Hogsmeade","Harry Potter","Male","Gryffindor","Human","Where are we going, Hermione?","Where are we going, Hermione?"
6956,"Harry Potter and the Deathly Hallows Part 2",8,216,"The Hog's Head","Hogsmeade","Aberforth Dumbledore","Male","","Human","The Order is finished. You-Know- Who's won. Anyone who says otherwise is kidding themselves.","The Order is finished. You-Know- Who's won. Anyone who says otherwise is kidding themselves."
3893,"Harry Potter and the Order of the Phoenix",13,143,"The Hog's Head","Hogsmeade","Hermione Granger","Female","Gryffindor","Human","There we are.","There we are."
6971,"Harry Potter and the Deathly Hallows Part 2",8,216,"The Hog's Head","Hogsmeade","Aberforth Dumbledore","Male","","Human","You know what to do...","You know what to do..."
6949,"Harry Potter and the Deathly Hallows Part 2",8,216,"The Hog's Head","Hogsmeade","Harry Potter","Male","Gryffindor","Human","He's dead.","He's dead."
3923,"Harry Potter and the Order of the Phoenix",13,143,"The Hog's Head","Hogsmeade","Ginny Weasley","Female","Gryffindor","Human","And you fought off those dementors that attacked you this summer.","And you fought off those dementors that attacked you this summer."
6978,"Harry Potter and the Deathly Hallows Part 2",8,216,"The Hog's Head","Hogsmeade","Hermione Granger","Female","Gryffindor","Human","Mr. Dumbledore... thank you.","Mr. Dumbledore... thank you."
6955,"Harry Potter and the Deathly Hallows Part 2",8,216,"The Hog's Head","Hogsmeade","Hermione Granger","Female","Gryffindor","Human","Do you hear much from the others? From the Order?","Do you hear much from the others? From the Order?"
